"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Survey_Time","Survey_Date","Temperature_C","Specific_conductivity","Dissolved_oxygen","pH","Oxidation_Reduction_Potential","Depth_m","Turbidity","Total_dissolved_solids","Dissolved_Oxygen_Saturation","Battery_Voltage","Water_Quality_Notes","Water_Quality_Duplicate"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:13",2016-08-23,20.6,10,7.25,6.54,166,5,-303153.7,6.33,102.5,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:29",2016-08-23,18.1,11,9.48,6.15,158,12.52,-852114.2,6.72,127.4,11.7,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:25",2016-08-23,18.21,10,9.61,6.27,160,12,-313140.9,6.59,129.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:22",2016-08-23,18.31,10,9.73,6.42,159,11.51,-304375.4,6.54,131.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:21",2016-08-23,18.93,10,9.68,6.45,160,11.03,-304328.8,6.46,132.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:09",2016-08-23,20.7,10,7.21,6.98,151,1.49,-302920.1,6.35,102.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:21",2016-08-23,20,10,8.04,6.51,160,10.5,-303839.8,6.35,112.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:12",2016-08-23,20.63,10,7.22,6.58,165,4.02,-303212.3,6.32,102.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:19",2016-08-23,20.25,10,7.45,6.53,160,10.01,-303440.3,6.31,104.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:19",2016-08-23,20.39,10,7.33,6.55,160,9.5,-303438.6,6.31,103.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:08",2016-08-23,20.7,10,7.23,7.43,125,0.5,-302260.7,6.35,102.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:14",2016-08-23,20.59,10,7.24,6.52,165,6.01,-303398.5,6.33,102.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:16",2016-08-23,20.55,10,7.31,6.55,163,7.03,-303247.8,6.31,103.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:13",2016-08-23,20.62,10,7.23,6.55,166,4.5,-303193.5,6.32,102.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:10",2016-08-23,20.69,10,7.18,6.69,164,2.49,-302985.6,6.34,101.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:09",2016-08-23,20.7,10,7.22,6.8,158,2,-302976.8,6.35,102.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:17",2016-08-23,20.53,10,7.28,6.55,161,7.99,-303744.3,6.31,102.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:18",2016-08-23,20.52,10,7.29,6.54,163,8.52,-303320.6,6.31,102.9,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:08",2016-08-23,20.7,10,7.19,7.25,137,1.01,-302714.1,6.35,101.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:15",2016-08-23,20.57,10,7.21,6.57,162,6.51,-303419.3,6.33,101.9,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:11",2016-08-23,20.63,10,7.26,6.57,166,3.5,-302825.2,6.32,102.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:18",2016-08-23,20.43,10,7.35,6.55,160,9.03,-303523.5,6.31,103.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:14",2016-08-23,20.6,10,7.21,6.56,163,5.5,-302976.6,6.34,101.9,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:11",2016-08-23,20.66,10,7.27,6.61,166,3,-303114,6.34,102.9,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:07",2016-08-23,20.66,10,7.25,7.56,123,0,-301685.1,6.36,102.6,11.7,,"No"
"LAVO","Lassen Volcanic National Park","10470",2016-08-23,"No","11:16",2016-08-23,20.53,10,7.32,6.56,162,7.51,-303497,6.31,103.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:38",2019-08-25,16.17,9.2,9.68,6.05,199.8,13.99,-1.81,,124.3,11.85,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:18",2019-08-25,20.05,9.4,7.3,6.49,199.8,5,-1.9,,101.7,11.88,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:18",2019-08-25,19.97,9.5,7.32,6.44,199.8,5.5,-1.86,,101.7,11.88,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:16",2019-08-25,20.11,9.5,7.32,6.5,199.8,3.5,-1.92,,102,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:11",2019-08-25,20.39,9.5,7.06,6.67,199.9,0,-1.89,,99,11.92,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:20",2019-08-25,19.86,9.4,7.34,6.47,199.8,6.5,-1.87,,101.8,11.88,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:20",2019-08-25,19.78,9.4,7.36,6.47,199.8,7,-1.93,,101.9,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:22",2019-08-25,19.74,9.4,7.39,6.46,199.8,7.5,-1.9,,102.2,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:17",2019-08-25,20.08,9.5,7.3,6.6,199.8,4.5,-1.89,,101.7,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:23",2019-08-25,19.52,9.4,7.44,6.5,199.8,8.5,-1.89,,102.5,11.85,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:19",2019-08-25,19.94,9.5,7.32,6.48,199.8,6,-1.9,,101.6,11.7,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:36",2019-08-25,16.02,9.5,9.76,5.97,199.8,13.5,-1.87,,124.9,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:23",2019-08-25,18.22,9.4,8.45,6.31,199.8,9,-1.92,,113.3,11.88,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:24",2019-08-25,17.14,9.3,9.54,6.29,199.8,9.5,-1.94,,125,11.85,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:27",2019-08-25,16.82,9.3,9.62,6.13,199.8,10,-1.89,,125.2,11.85,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:34",2019-08-25,16.16,9.4,9.98,6,199.8,12.51,-1.86,,128.2,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:28",2019-08-25,16.59,9.4,9.96,6.09,199.8,10.5,-1.9,,129,11.83,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:29",2019-08-25,16.46,9.3,10.04,6.05,199.8,11,-1.9,,129.7,11.77,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:29",2019-08-25,16.34,9.4,10.05,6.03,199.8,11.51,-1.9,,129.5,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:22",2019-08-25,19.69,9.4,7.39,6.49,199.8,8,-1.88,,102.1,11.77,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:15",2019-08-25,20.17,9.5,7.32,6.54,199.8,2.5,-1.91,,102.2,11.92,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:15",2019-08-25,20.2,9.5,7.32,6.56,199.8,2,-1.9,,102.2,11.85,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:13",2019-08-25,20.25,9.5,7.3,6.58,199.8,1.51,-1.93,,102.1,11.73,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:12",2019-08-25,20.35,9.5,7.28,6.69,199.9,1,-1.87,,101.9,11.92,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:17",2019-08-25,20.1,9.5,7.3,6.57,199.8,4,-1.9,,101.8,11.88,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:32",2019-08-25,16.24,9.4,10.05,6,199.8,12,-1.9,,129.2,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:11",2019-08-25,20.38,9.5,7.25,6.64,199.9,0.5,-1.87,,101.5,11.92,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:15",2019-08-25,20.14,9.5,7.32,6.58,199.8,3,-1.88,,102.2,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10470",2019-08-25,"No","12:35",2019-08-25,16.06,9.5,9.95,6.03,199.8,13.01,-1.84,,127.4,11.87,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:52",2013-08-13,18.92,8,8.7,6.81,155,2.5,-1.2,5.25,119.9,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:38",2013-08-13,20.23,8,8.6,7.32,153,0.02,-1.5,5.21,121.7,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:49",2013-08-13,18.97,8,8.64,6.67,162,2.06,-1.4,5.28,119.1,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:45",2013-08-13,19.24,8,8.84,6.98,157,1.03,-1.4,5.27,122.6,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:41",2013-08-13,19.38,8,8.63,6.99,159,0.5,-1.4,5.22,120,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:56",2013-08-13,18.93,8,8.69,6.89,150,2.7,-0.3,5.25,119.7,4.7,,"No"
"LAVO","Lassen Volcanic National Park","10503",2013-08-13,"No","12:47",2013-08-13,19.01,8,8.65,6.74,158,1.5,-1.4,5.28,119.4,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:48",2016-08-18,20.66,7,7.41,6.26,205,2.5,-298967.2,4.47,105.9,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:45",2016-08-18,20.81,7,7.16,6.8,182,1.02,-301178.9,4.51,102.6,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:45",2016-08-18,20.96,7,7.04,7,174,0.52,-301970,4.53,101.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:44",2016-08-18,21.08,7,6.91,7.13,169,0,-301931.7,4.55,99.6,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:46",2016-08-18,20.72,7,7.2,6.58,193,1.52,-302202.7,4.52,103,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:44",2016-08-18,21.09,7,6.9,7.01,170,0.03,-301626,4.54,99.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:50",2016-08-18,20.59,7,7.24,6.2,208,3.01,-302152.7,4.41,103.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10503",2016-08-18,"No","09:47",2016-08-18,20.68,7,7.32,6.36,200,2.01,-302031.6,4.5,104.6,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:26",2019-08-20,19.6,5.8,6.87,6.54,199.9,1.5,-1.3,,96.8,11.95,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:30",2019-08-20,19.5,5.7,6.96,6.7,199.9,3.23,-1.53,,98,11.92,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:25",2019-08-20,19.8,5.9,7.04,6.83,199.9,0.5,-2.02,,99.7,11.98,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:26",2019-08-20,19.76,5.9,6.9,6.52,199.9,1,-1.67,,97.6,12.02,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:27",2019-08-20,19.5,5.7,6.86,6.54,199.9,2,-1.29,,96.5,12,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:28",2019-08-20,19.47,5.7,6.86,6.62,199.9,2.5,-1.37,,96.6,11.95,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:24",2019-08-20,19.9,5.9,7.24,6.82,199.9,0.02,-2.59,,102.7,11.93,,"No"
"LAVO","Lassen Volcanic National Park","10503",2019-08-20,"No","11:29",2019-08-20,19.44,5.8,6.96,6.5,199.9,3,-1.36,,97.9,11.97,,"No"
"LAVO","Lassen Volcanic National Park","10564",2013-08-20,"No","13:56",2013-08-20,19.11,9,5.99,6.27,136,0.63,3.2,5.68,84.3,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10564",2013-08-20,"No","13:49",2013-08-20,20.91,9,5.69,6.33,129,0.02,2.9,5.51,83,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10564",2013-08-20,"No","13:53",2013-08-20,19.2,9,5.74,6.21,139,0.5,1.9,5.69,80.9,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10564",2016-08-24,"No","13:07",2016-08-24,17.53,12,5.66,6.1,168,0.5,-305311.6,7.8,77.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10564",2016-08-24,"No","13:08",2016-08-24,16.95,12,5.7,6,175,1,-380575.5,7.9,76.7,11.9,,"No"
"LAVO","Lassen Volcanic National Park","10564",2016-08-24,"No","13:04",2016-08-24,19.48,12,5.94,6.26,160,0,-304551.2,7.84,84.2,11.7,,"No"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:27",2019-08-11,14.2,7.6,4.81,5.76,200,1.39,-1.01,,61.5,12.08,"QAQC","Yes"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:24",2019-08-11,14.19,7.6,4.58,5.82,200,1.39,-2.05,,58.5,12.08,,"No"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:23",2019-08-11,14.21,7.5,4.7,5.77,200,1.01,-1.14,,60.1,12.1,,"No"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:23",2019-08-11,14.62,7.6,5.08,5.75,200,0.5,-0.69,,65.5,12.08,,"No"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:27",2019-08-11,14.34,7.6,4.89,5.75,199.9,1.02,-2.2,,62.6,12.08,"QAQC","Yes"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:22",2019-08-11,17.03,7.6,5.54,5.87,200,0.02,-0.69,,75.3,12.08,,"No"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:26",2019-08-11,14.72,7.6,5.28,5.76,200,0.51,-1.33,,68.2,12.07,"QAQC","Yes"
"LAVO","Lassen Volcanic National Park","10564",2019-08-11,"No","12:26",2019-08-11,16.15,7.8,5.41,5.86,200,0.03,-1.35,,72.1,12.1,"QAQC","Yes"
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No","12:11",2013-08-16,19.36,6,6.99,7,142,0.02,107.9,3.54,98.2,4.7,,"No"
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No","12:13",2013-08-16,18.26,6,7.19,6.5,152,0.52,22.2,3.56,98.7,4.7,,"No"
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No","12:18",2013-08-16,17.92,6,6.87,5.86,162,1.38,25,3.57,93.6,4.7,,"No"
"LAVO","Lassen Volcanic National Park","10570",2013-08-16,"No","12:15",2013-08-16,17.94,6,7.04,6.02,159,1,22.1,3.57,96,4.7,,"No"
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No","13:36",2016-08-18,20.07,6,6.39,5.56,191,1.31,-307746.8,3.97,91.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No","13:30",2016-08-18,22.19,6,6.54,6.14,162,0,-303749.3,3.9,97.3,11.6,,"No"
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No","13:32",2016-08-18,20.68,6,6.52,5.9,171,0.51,-304878.3,3.99,94.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10570",2016-08-18,"No","13:34",2016-08-18,20.09,6,6.5,5.54,194,1,-305631.9,3.98,92.7,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No","11:09",2019-08-09,18.23,4.8,5.57,5.4,200,1.5,-2.1,,77.5,11.93,,"No"
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No","11:03",2019-08-09,18.31,4.8,5.69,6.06,200,1,-1.08,,79.3,11.95,,"No"
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No","11:02",2019-08-09,18.49,4.8,5.74,6.21,200,0.51,-1.12,,80.3,11.95,,"No"
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No","11:09",2019-08-09,18.23,4.8,5.63,5.61,200,1.67,-2.21,,78.3,11.92,,"No"
"LAVO","Lassen Volcanic National Park","10570",2019-08-09,"No","11:01",2019-08-09,18.73,4.8,6,6.38,200,0,-1.56,,84.4,11.95,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:51",2013-08-09,19.77,4,7.84,6.3,173,5.49,-0.6,2.51,109.8,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:41",2013-08-09,20.11,4,7.56,6.37,176,1.5,-0.6,2.52,106.7,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:55",2013-08-09,19.76,4,7.81,6.32,170,6.47,-0.6,2.51,109.4,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:41",2013-08-09,20.16,4,7.53,6.65,162,1,-0.7,2.52,106.2,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:52",2013-08-09,19.75,4,7.71,6.28,174,6,-0.7,2.5,107.9,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:44",2013-08-09,20.04,4,7.55,6.39,173,2.5,-0.5,2.52,106.3,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:49",2013-08-09,19.85,4,7.71,6.32,174,4.99,-0.4,2.52,108.2,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:48",2013-08-09,19.87,4,7.82,6.25,178,4.5,-0.3,2.52,109.7,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:45",2013-08-09,20,4,7.71,6.36,173,3,-0.5,2.52,108.5,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:39",2013-08-09,20.31,4,7.53,6.75,159,0.51,-0.8,2.51,106.6,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:47",2013-08-09,19.87,4,7.69,6.29,177,4.01,-0.4,2.51,107.9,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:39",2013-08-09,20.39,4,7.6,6.86,155,0.02,-0.6,2.52,107.7,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:43",2013-08-09,20.06,4,7.69,6.44,170,2.03,-0.5,2.52,108.3,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2013-08-09,"No","14:46",2013-08-09,19.94,4,7.72,6.31,175,3.5,-0.5,2.52,108.5,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:10",2016-08-16,20.57,4,6.3,5.78,206,3.04,-304861.4,2.67,89.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:05",2016-08-16,20.92,4,6.52,6.57,190,1,-303862.9,2.67,93.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:11",2016-08-16,20.54,4,6.42,5.65,210,3.5,-305047,2.68,91,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:20",2016-08-16,20.21,4,6.44,5.46,207,6.39,-305709,2.65,90.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:18",2016-08-16,20.2,4,6.35,5.44,209,5.99,-304758.3,2.63,89.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:17",2016-08-16,20.21,4,6.29,5.5,208,5.61,-304831,2.64,88.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:08",2016-08-16,20.68,4,6.39,6.03,201,1.99,-305078.3,2.68,90.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:13",2016-08-16,20.41,4,6.4,5.58,210,4.5,-304708.2,2.66,90.5,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:03",2016-08-16,21.17,4,6.6,7.54,155,0,-407565.6,2.67,94.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:04",2016-08-16,21.15,4,6.54,7.04,170,0.49,-300976.6,2.68,93.8,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:15",2016-08-16,20.35,4,6.4,5.51,211,4.99,-304804.1,2.67,90.3,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:12",2016-08-16,20.5,4,6.38,5.66,207,3.99,-304690.8,2.67,90.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:06",2016-08-16,20.76,4,6.5,6.08,209,1.53,-304776.7,2.67,92.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2016-08-16,"No","12:09",2016-08-16,20.62,4,6.45,5.79,211,2.51,-304980.3,2.67,91.5,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:32",2019-08-07,20.75,3.7,7.08,5.85,199.9,6.44,-2.28,,100.5,11.7,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:30",2019-08-07,20.73,3.7,6.99,5.78,200,5.49,-4.45,,99.3,11.75,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:30",2019-08-07,20.73,3.6,7.05,5.7,199.9,6,-4.42,,100,11.78,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:28",2019-08-07,20.95,3.8,6.96,5.86,199.9,4.5,-4.43,,99.3,11.78,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:27",2019-08-07,20.96,3.8,6.97,5.77,199.9,4,-4.47,,99.3,11.78,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:29",2019-08-07,20.9,3.8,6.96,5.75,199.9,5,-4.42,,99.2,11.78,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:20",2019-08-07,21.4,3.7,6.89,6.22,199.9,0,-4.38,,99.1,11.77,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:26",2019-08-07,21,3.7,6.97,5.91,199.9,3,-4.44,,99.5,11.77,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:21",2019-08-07,21.35,3.8,6.93,6.11,200,0.5,-4.41,,99.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:24",2019-08-07,21.03,3.8,6.97,5.84,199.9,2.5,-4.41,,99.6,11.77,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:24",2019-08-07,21.05,3.8,6.97,6.09,199.9,2,-4.45,,99.5,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:23",2019-08-07,21.08,3.8,6.95,6.14,199.9,1.5,-4.45,,99.4,11.75,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:22",2019-08-07,21.1,3.7,6.95,6.1,200,1,-4.39,,99.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10751",2019-08-07,"No","12:26",2019-08-07,20.98,3.7,6.97,5.91,199.9,3.5,-4.43,,99.4,11.73,,"No"
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","09:49",2013-07-18,20.28,22,7.28,7.53,93,1.01,12.2,14.34,102.3,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","09:48",2013-07-18,20.34,22,7.22,7.5,92,0.52,13.6,14.35,101.7,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","09:46",2013-07-18,20.44,22,7.15,7.55,90,0.05,27.1,14.39,100.9,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","09:51",2013-07-18,20.26,22,7.29,7.43,94,1.52,11.2,14.27,102.5,4.5,,"No"
"LAVO","Lassen Volcanic National Park","10793",2013-07-18,"No","10:01",2013-07-18,20.24,22,7.37,7.44,-4,2.03,10.4,14.23,103.5,4.6,,"No"
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","10:30",2016-07-21,19.07,26,7.55,7.49,134,1.53,7429,16.59,104.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","10:32",2016-07-21,19.08,26,7.52,7.44,133,2,7445,16.58,103.6,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","10:29",2016-07-21,19.07,26,7.57,7.52,133,1.03,7449,16.59,104.2,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","10:28",2016-07-21,19.06,26,7.6,7.56,143,0.49,7481,16.59,104.7,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","10:27",2016-07-21,19.06,26,7.62,7.59,136,0.1,7480,16.59,105,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2016-07-21,"No","10:33",2016-07-21,19.5,40,6.62,7.28,119,2.23,7432,25.82,92.1,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","10:34",2019-07-17,20.11,21.6,7,6.72,200,2.05,3.66,,98.4,11.8,,"No"
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","10:31",2019-07-17,20.1,21.6,6.98,6.71,200,1.52,4.28,,98.1,11.83,,"No"
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","10:30",2019-07-17,20.09,21.7,6.97,6.7,200,1,4.21,,97.9,11.85,,"No"
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","10:28",2019-07-17,20.2,21.6,6.94,6.7,200,0.49,4.39,,97.6,11.82,,"No"
"LAVO","Lassen Volcanic National Park","10793",2019-07-17,"No","10:26",2019-07-17,20.83,21.7,7.1,6.93,200,0,3.86,,101.2,11.8,,"No"
